ID,SMILES,E(S1),E(T1)
ZINC000012624123,CN(C)S(=O)(=O)c1cccc(NC(=S)Nc2ccccc2NS(=O)(=O)c2ccc(F)cc2)c1,3.976400024,3.605900022
ZINC000012624853,CCOc1ccc(NC(=O)c2ccc(NC(=S)Nc3cc(S(=O)(=O)N(C)C)ccc3C)cc2)cc1,3.789900023,3.39500002
ZINC000000389518,O=C1NC(=O)c2cnccc21,3.832400023,3.39740002
ZINC000012631739,C=CCn1c(=O)c2ccc(C(=O)Nc3ccc(NC(C)=O)cc3)cc2[nH]c1=S,3.775600023,3.27710002
ZINC000000389629,O=c1ccccn1C(=S)n1ccccc1=O,2.423900015,2.013100012
ZINC000012649813,CC(=O)c1ccc(NC(=S)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)cc1,3.680500022,3.236400019
ZINC000012653031,O=C(/N=C1\c2ccccc2CN1c1cccc(S(=O)(=O)N2CCCCC2)c1)c1cccs1,3.697000022,3.234200019
ZINC000012659588,CC(C)(C)c1cnnn1-c1ccc(NC(=S)NC(=O)C23CC4CC(CC(C4)C2)C3)cc1,3.621800022,3.129000019
ZINC000012671269,CC(=O)Nc1ccc2c(c1)/C(=N\c1ccc(C(=O)O)cc1)c1ccccc1-2,3.200200019,2.710400016
ZINC000012674766,COc1ccc(Oc2cc(NC(=O)c3cc(C(C)=O)c[nH]3)ccc2OC)cc1,3.886000023,3.39240002
ZINC000012730253,CCOC(=S)N/C(=N/S(C)(=O)=O)c1ccccc1,3.559600021,3.207600019
ZINC000012731765,COc1cccc(/C=C2\SC(=S)NC2=O)c1OS(=O)(=O)c1ccc(NC(C)=O)cc1,3.111500019,2.635200016
ZINC000012732073,O=c1cn[nH]c(Nc2ccccc2F)n1,3.867700023,3.36980002
ZINC000012736518,Cc1nn(C)c(C)c1C(=O)C(=O)Nc1nc2ccc(F)cc2s1,3.31200002,2.838600017
ZINC000012738226,O=C(Nc1ccc2c(c1)OCCO2)c1ccccc1-n1ncc(Cl)c(Cl)c1=O,3.461300021,3.053400018
ZINC000000390650,Cc1cc(O)[nH]/c(=N/C(=S)NC(=O)c2ccccc2)n1,3.000300018,2.652000016
ZINC000012758556,Cc1nn(C)c(C)c1C(=O)C(=O)Nc1ccc2nc(N3CCOCC3)sc2c1,3.37070002,2.952900018
ZINC000012759130,O=C(Nc1nc(CN2CCOCC2)nc2ccccc21)c1ccccc1,3.825600023,3.42290002
ZINC000012760935,NC(=S)c1ccc(NC(=O)c2cccs2)cc1,3.086300018,2.679400016
ZINC000012763908,Cc1nn(-c2ccccc2)c(C)c1C(=O)C(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,3.465500021,3.013900018
ZINC000012764528,COc1ccc(C(=O)c2ccccc2)c(OS(=O)(=O)c2cccc3cc(C)cnc32)c1,3.676000022,3.187400019
ZINC000000390786,Cc1cc(-c2cccnc2)nc(NS(=O)(=O)c2ccc(N)cc2)n1,4.319100026,3.864900023
ZINC000012769622,COc1cc(C(C)=O)ccc1Oc1nc(-c2ccsc2)nc2ccccc21,3.738100022,3.253100019
ZINC000000391077,CC(=O)Nc1nc(C)nc(-c2ccccc2OC(C)=O)n1,4.253700025,3.782900023
ZINC000000391926,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,3.999600024,3.645000022
ZINC000012788729,O=C(N/C(=N/c1ncccn1)C(=O)c1ccccc1)c1ccccc1,3.30140002,2.842600017
ZINC000012792765,O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)c1ccccc1C(=O)c1cccs1,3.33470002,3.068800018
ZINC000012795045,Cn1c(=O)c2cc(C(=O)Oc3cccc4c3CCC4=O)cnc2n(C)c1=O,3.702100022,3.254400019
ZINC000012799059,CC(=O)c1ccc(N(C(=O)c2cncc(Br)c2)c2nc3ccccc3s2)cc1,3.679400022,3.196600019
ZINC000012810182,CC(C)n1cc(C(=O)c2ccccc2O)cc1-c1nc2ccccc2o1,3.769000023,3.26960002
ZINC000012811017,COc1cccc(NC(=O)c2ccccc2NC(=O)c2cc3ccccc3oc2=O)c1,3.502900021,3.097800019
ZINC000012811925,Cc1nc(-c2cccc(NC(=O)c3ccccc3C(=O)c3cccs3)c2)cs1,3.628000022,3.150200019
ZINC000000393058,NS(=O)(=O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,4.042100024,3.592200021
ZINC000012822096,Cc1cc(NC(=O)C(=O)c2c(C)nn(-c3ccccc3)c2C)no1,3.241400019,2.802700017
ZINC000012848436,CC(=O)c1cccc(NC(=O)c2cc3ccccc3s2)c1,3.687300022,3.32050002
ZINC000000393704,O=CNc1ccc2c(c1)C(=O)c1ccccc1-2,3.239900019,2.791000017
ZINC000012858926,CCOC(=O)C(=Cc1ccnc(-c2ccc(OC(=O)c3ccco3)cc2)n1)C(=O)OCC,3.735900022,3.241400019
ZINC000012861127,CN(C)/C=C(\C(=S)N(C)C)c1ccc(Oc2ccccc2)cc1,3.214500019,2.791200017
ZINC000012861498,Cc1oc2cc(OC(=O)c3cccc(S(C)(=O)=O)c3)ccc2c(=O)c1-c1c(F)cccc1Cl,3.953700024,3.475700021
ZINC000012878100,Cc1nn2c(C)nc3ccccc3c2nc1=O,3.719000022,3.238500019
ZINC000012880129,O=c1c2ccccc2oc2c1cnc1cc(Cl)c(Cl)cc12,3.776700023,3.29840002
ZINC000000393967,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)c2ccccc2-3)cc1,3.213200019,2.763800017
ZINC000012902066,CC(=O)c1cccc(OC(=O)c2ccc3c(c2)nc2n(c3=O)CCC2)c1,3.684600022,3.496500021
ZINC000012906234,CCCn1c(C)cc(-c2csc(NC(=O)c3nc(SC)ncc3Cl)n2)c1C,3.37170002,2.876100017
ZINC000000394898,CC(=O)Nc1ccc(SC(C)=O)cc1,4.285200026,3.831700023
ZINC000012919492,Cc1nc2cc(NC(=O)c3cc(=O)c4cc(C)ccc4o3)ccc2o1,3.620900022,3.126400019
ZINC000012926488,CC(=O)c1cccc(Oc2ncnc3c2cnn3C)c1,3.690200022,3.204500019
ZINC000012926570,Cc1nn(C)c(=O)c(C(N)=S)c1C,2.691600016,2.291400014
ZINC000012926799,CCCC(=O)Nc1ccc(Oc2ncnc3c2cnn3C)c(C(C)=O)c1,3.811600023,3.33240002
ZINC000012932683,Cc1ccnc(NC(=O)c2ccn(C(=O)c3ccccc3)n2)c1,4.163900025,3.735000022
ZINC000000395176,O=C(c1ccccc1)c1ccccc1-c1nc2ccccc2c(=O)o1,3.805800023,3.32310002
ZINC000012936015,O=S1c2ccccc2N(S(=O)(=O)c2ccccc2)c2ccccc21,4.604800028,4.217800025
ZINC000012936287,Cc1sc2nc(CN3CCOCC3)nc(-n3nnc(-c4cccs4)n3)c2c1C,3.563100021,3.26030002
ZINC000012938161,CC(=O)c1ccc(S(=O)(=O)Nc2ccc(NS(C)(=O)=O)c(Cl)c2)cc1,3.573500021,3.097200019
ZINC000012950662,CCN(CC)C(=O)c1cccc(/N=C(\O)c2ccc3c(c2)nc2n(c3=O)CCC2)c1,3.911100023,3.445900021
ZINC000012958178,O=C(c1ncco1)c1ccccc1,3.438800021,2.948500018
ZINC000012958935,O=C1/C(=C/c2ccccc2C(F)(F)F)SC(=S)N1N1C(=O)c2cccc3cccc(c32)C1=O,3.048400018,2.594100016
ZINC000012960468,FC(F)(F)c1cnc(-n2nccc2-c2ccc(Sc3ccccc3)cc2)c(Cl)c1,4.587700027,4.123500025
ZINC000000395870,c1csc(-c2nc3cccnc3nc2-c2cccs2)c1,3.31700002,2.836600017
ZINC000012960601,O=C1c2ccccc2C(=O)C1=Cc1cn(-c2ccccc2)nc1-c1ccc(-c2ccccc2)cc1,3.208100019,2.764900017
ZINC000012960724,O=C(c1cnn(-c2ccccc2)c1)c1ccccc1OS(=O)(=O)c1cccc2cccnc21,3.745700022,3.246500019
ZINC000000395871,c1coc(-c2nc3cccnc3nc2-c2ccco2)c1,3.215000019,2.749200016
ZINC000012974035,O=C(Nc1nc[nH]n1)c1ccc2c(c1)C(=O)c1ccccc1-2,3.235800019,2.790100017
ZINC000012975080,CC(=O)c1cccc(NC(=O)c2cc(-c3csc(C)n3)cn2C)c1,3.742100022,3.536800021
ZINC000012983413,C#Cc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(C)C3=O)c1,4.018900024,3.610500022
ZINC000000055555,O=C(/N=C1/C=C/C(=N/C(=O)c2ccccc2)C(Cl)=C1)c1ccccc1,2.378800014,1.920200011
ZINC000012983575,CC(=O)c1c(C)[nH]c(C(=O)Nc2nn3cnnc3s2)c1C,3.910100023,3.433500021
ZINC000012996204,CC(=O)c1ccc(NC(=O)c2ccc(-n3cncn3)cc2)cc1,3.729500022,3.249200019
ZINC000013000219,NC(=N\C(=O)c1ccc(Cl)c(Cl)c1)/N=c1\[nH]c(=O)c2ccccc2s1,3.997800024,3.545700021
ZINC000013000846,CCOP(=O)(OCC)/C(=C/NC(=S)c1cccnc1)C(=O)OC,2.669400016,2.285500014
ZINC000000397740,CC(=O)Nc1ccc(N2C(=O)c3ccccc3C2=O)cc1,3.648800022,3.205600019
ZINC000013007240,COC(=O)c1cccc(C#Cc2cccc(NC(=O)c3ccc(C(C)=O)s3)c2)c1,3.606200022,3.206500019
ZINC000000397790,O=c1ccc(=O)c2c(=O)c3ccccc3c(=O)c1=2,1.820300011,1.487400009
ZINC000013014866,CC(=O)Nc1cccc(C(=O)/C=C/c2ccc3ccccc3c2)c1,3.461900021,2.962500018
ZINC000013015005,O=C(Sc1nc2ccccc2n1C(=O)c1ccccc1)c1ccccc1,3.768600023,3.29050002
ZINC000013019137,Cc1nn(C)c2ncc(NC(=O)C(=O)c3c(C)nn(-c4ccccc4)c3C)cc12,3.214400019,2.746900016
ZINC000013043452,O=S(=O)(Nc1ccccc1NC(=S)Nc1ccccc1Cl)c1ccc(F)cc1,3.904900023,3.552800021
ZINC000000398466,O=C(C#CC(=O)c1ccccc1)c1ccccc1,3.36970002,2.892500017
ZINC000013073862,O=C1NC(=S)/C(=C\c2cccnc2)S1,2.364500014,2.044000012
ZINC000013081281,O=C1NC(=S)N=C(O)/C1=C\c1c[nH]nc1-c1ccccc1,2.417400014,1.975100012
ZINC000013108136,CCSc1nsc(NC(=O)Nc2cccc(C(C)=O)c2)n1,3.694900022,3.209000019
ZINC000000399845,Cn1c(=O)c2nc3ncnc(O)c3nc2n(C)c1=O,3.205500019,2.737600016
ZINC000013112506,O=C(c1ccc(S(=O)(=O)N2CCCCC2)cc1)c1oc(=O)c2ccccc2c1-c1ccccc1,3.141500019,2.727500016
ZINC000013115532,O=C1c2cccn2C/C1=C\c1ccncc1,3.461100021,3.088600018
ZINC000013116182,C/N=C(/c1ccco1)n1c(=S)nc(-c2ccco2)n(C)c1=S,2.674500016,2.307200014
ZINC000013127788,O=C1c2ccccc2C(=O)N1c1nc2n(n1)[C@H](c1ccccc1)CC(=O)N2,4.073700024,3.657200022
ZINC000013133755,CCOc1ccc(Oc2ccccc2NC(=S)Nc2ccc(Oc3ccccc3)cc2)cc1,3.727700022,3.250300019
ZINC000013137703,O=C(Oc1ccccc1Br)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,3.36170002,2.908100017
ZINC000013137940,CCCCN(S(=O)(=O)c1ccc(C(C)=O)cc1)S(=O)(=O)c1ccc2ccccc2c1,3.593900022,3.112100019
ZINC000013141549,C=CCN1C(=O)c2ccc(C(=O)Oc3ccc(C(=O)OC)cc3)cc2C1=O,3.986600024,3.585000021
ZINC000000400052,Cc1ccc(C)n1-c1ccccc1Sc1ccccc1C,4.623100028,4.223900025
ZINC000013145571,CCN1C(=O)C(=CNc2c(-c3cccs3)nc3cc(C)ccn32)C(=O)N(CC)C1=S,3.37430002,3.071900018
ZINC000013148381,Cc1ccc(S(=O)(=O)c2ccc(-n3cc(C(=O)c4ccccc4O)cn3)cc2)cc1,3.708100022,3.222700019
ZINC000013149193,CCCCN1C(=O)c2ccc(C(=O)Nc3nc(-c4cc(C)n(CCC)c4C)cs3)cc2C1=O,3.459000021,3.078900018
ZINC000013149211,N#Cc1ccc(C(=O)NC(=S)Nc2c(C(N)=O)cnn2-c2ccc(S(N)(=O)=O)cc2)cc1,3.543300021,3.116900019
ZINC000013149315,COCCN1C(=O)/C(=C/NC(=O)Nc2ccc(C)cc2)C(=O)NC1=S,3.447100021,3.079000018
ZINC000000400149,O=C(O)c1ccccc1C(=O)c1ccc2sc3ccccc3c2c1,3.812000023,3.33030002
ZINC000013205169,O=C1C=CC(=O)N1c1ccnc(N2C(=O)C=CC2=O)c1,3.560600021,3.138100019
ZINC000013207721,O=C1c2nc3sccn3c2C(=O)c2ccccc21,3.158200019,2.703700016
ZINC000013207855,O=C1c2ccccc2-c2nc3ncccc3cc21,3.211500019,2.781700017
ZINC000000400321,O=C(O)c1ccccc1-c1ccccc1C(=O)c1ccccc1,3.917500023,3.459700021
ZINC000013208248,Brc1cnc2nc3c(nc2c1)Sc1nc2ccccc2nc1S3,3.432200021,2.972100018
ZINC000013208709,O=C(c1nccs1)n1c(=S)[nH]c2c1CCCC2,2.911700017,2.466700015
ZINC000013208710,O=C(c1ccc(Cl)cn1)n1c(S)nc2c1CCCC2,3.517800021,3.119400019
ZINC000013211965,O=c1c2ccccc2c2nccn2c2ccccc21,3.630600022,3.165200019
ZINC000000400596,O=C1c2ccccc2S(=O)(=O)c2ccccc21,3.42630002,2.971500018
ZINC000013216788,Cn1c(=S)sc2nc3ccccc3n2c1=S,2.837900017,2.560300015
ZINC000013219740,COC(=O)Nc1nc2cc(CCC(=O)c3c(C)oc(C)c3-c3ccc(NC(C)=O)cc3)ccc2[nH]1,3.963900024,3.497100021
ZINC000013222066,NC(=O)C(=CNC(=S)c1cccnc1)C(N)=O,2.639500016,2.276500014
ZINC000013222356,NC(=O)C(=CNC(=S)c1ccncc1)C(N)=O,2.632200016,2.241900013
ZINC000013228285,O=C1/C(=C/c2ccncc2)SC(=S)N1c1ccc2ccccc2c1,2.913700017,2.423400014
ZINC000013233892,O=C(Sc1nc2ccccc2[nH]1)c1cccnc1,3.926000023,3.507000021
ZINC000013234865,O=C(Nc1ccnc2ccccc21)c1cccc2c1C(=O)c1ccccc1-2,3.29390002,2.891200017
ZINC000000401301,O=C1SC(=O)c2cc3ccccc3cc21,3.598800022,3.174800019
ZINC000013235171,S=C(S)Nc1ccncc1,3.250300019,2.983700018
ZINC000013236252,O=C1c2ccccc2C(=O)C1=Cc1ccccn1,3.31800002,2.920400017
ZINC000000401340,O=c1c2ccccc2c(=O)c2cc3c(cc21)c(=O)c1ccccc1c3=O,3.073300018,2.658500016
ZINC000013281548,Cc1cccc(-n2c(N)cc(=O)[nH]c2=S)n1,3.678600022,3.240000019
ZINC000000401692,CN1C(=O)N(c2ccc(Cl)c(Cl)c2)C(=N)C1=S,2.809100017,2.452800015
ZINC000013283164,Cc1ccc(NC(=S)NP(=O)(Oc2ccccc2)Oc2ccccc2)nc1,3.605000022,3.28220002
ZINC000013284215,O=C(Sc1ccccn1)c1ccccc1,3.710100022,3.221800019
